Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed,Current Distance KM,Distance Saved KM,Distance Improvement %,Recommended Factory
4602,US-2023-163594-CHO-TRI-54000,2025-04-12,2028-10-04,First Class,163594,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,4,2,Saturday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
7891,US-2024-135167-CHO-MIL-31000,2025-06-15,2029-12-11,Standard Class,135167,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,6,2,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
4260,US-2023-146437-CHO-TRI-54000,2025-01-28,2028-07-24,Second Class,146437,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,1,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
3257,US-2022-149972-CHO-MIL-31000,2024-09-21,2028-03-15,First Class,149972,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,9,3,Saturday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
970,US-2021-104178-CHO-TRI-54000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,8,3,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
8388,US-2024-105326-CHO-MIL-31000,2025-08-20,2030-02-17,Standard Class,105326,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,8,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
971,US-2021-104178-CHO-MIL-31000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,8,3,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
969,US-2021-104178-CHO-MIL-31000,2024-08-25,2027-02-19,Standard Class,104178,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,8,3,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
5742,US-2023-109806-CHO-MIL-31000,2025-09-17,2029-03-14,Standard Class,109806,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,9,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
6861,US-2024-149076-CHO-MIL-31000,2025-01-14,2029-07-11,Standard Class,149076,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,1,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
2306,US-2022-131534-CHO-TRI-54000,2024-03-28,2027-09-23,Standard Class,131534,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,3,1,Thursday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
3788,US-2022-153416-CHO-MIL-31000,2024-11-24,2028-05-21,Standard Class,153416,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2024,11,4,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
3791,US-2022-153416-CHO-MIL-31000,2024-11-24,2028-05-21,Standard Class,153416,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,11,4,Sunday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
5737,US-2023-109806-CHO-MIL-31000,2025-09-17,2029-03-14,Standard Class,109806,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,9,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True,3459.88,2835.4700000000003,81.95284229510851,Lot's O' Nuts
4799,US-2023-130638-CHO-MIL-31000,2025-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2025,5,2,Friday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6365,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4689,US-2023-137204-CHO-MIL-31000,2025-04-28,2028-10-25,Standard Class,137204,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,4,2,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6407,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1493,US-2021-125829-CHO-TRI-54000,2024-11-04,2027-05-04,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2024,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4775,US-2023-162733-CHO-MIL-31000,2025-05-11,2028-11-01,First Class,162733,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,5,2,Sunday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2565,US-2022-149846-CHO-TRI-54000,2024-05-22,2027-11-16,Standard Class,149846,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,5,2,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6508,US-2023-153598-CHO-MIL-31000,2025-12-03,2029-05-28,First Class,153598,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2566,US-2022-149846-CHO-MIL-31000,2024-05-22,2027-11-16,Standard Class,149846,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2024,5,2,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2181,US-2022-102316-CHO-TRI-54000,2024-03-01,2027-08-24,Second Class,102316,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,3,1,Friday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2567,US-2022-149846-CHO-TRI-54000,2024-05-22,2027-11-16,Standard Class,149846,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2024,5,2,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
5029,US-2023-148593-CHO-MIL-31000,2025-06-16,2028-12-08,Second Class,148593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,6,2,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
7005,US-2024-150602-CHO-MIL-31000,2025-02-09,2029-08-06,Second Class,150602,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,2,1,Sunday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2568,US-2022-149846-CHO-MIL-31000,2024-05-22,2027-11-16,Standard Class,149846,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2024,5,2,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
5040,US-2023-123512-CHO-MIL-31000,2025-06-17,2028-12-09,First Class,123512,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2025,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1486,US-2021-125829-CHO-MIL-31000,2024-11-04,2027-05-04,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2448,US-2022-143602-CHO-MIL-31000,2024-04-25,2027-10-19,Second Class,143602,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,4,2,Thursday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
7506,US-2024-168228-CHO-MIL-31000,2025-04-27,2029-10-20,First Class,168228,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,4,2,Sunday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1794,US-2021-133830-CHO-TRI-54000,2024-12-05,2027-06-02,Standard Class,133830,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,12,4,Thursday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1482,US-2021-125829-CHO-TRI-54000,2024-11-04,2027-05-04,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4798,US-2023-130638-CHO-MIL-31000,2025-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,5,2,Friday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1953,US-2021-167738-CHO-TRI-54000,2024-12-24,2027-06-21,Standard Class,167738,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2024,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4351,US-2023-143280-CHO-MIL-31000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4979,US-2023-113243-CHO-MIL-31000,2025-06-10,2028-12-05,Standard Class,113243,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6403,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
5393,US-2023-136021-CHO-MIL-31000,2025-08-14,2029-02-07,Standard Class,136021,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,8,3,Thursday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
5164,US-2023-135265-CHO-TRI-54000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2025,7,3,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1960,US-2021-167738-CHO-MIL-31000,2024-12-24,2027-06-21,Standard Class,167738,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
7050,US-2024-134838-CHO-MIL-31000,2025-02-19,2029-08-12,First Class,134838,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,2,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4315,US-2023-112942-CHO-MIL-31000,2025-02-13,2028-08-10,Standard Class,112942,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,2,1,Thursday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2979,US-2022-162369-CHO-TRI-54000,2024-08-15,2028-02-09,Standard Class,162369,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,8,3,Thursday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1260,US-2021-146969-CHO-MIL-31000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,9,3,Sunday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2746,US-2022-115945-CHO-TRI-54000,2024-06-25,2027-12-22,Standard Class,115945,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
2750,US-2022-115945-CHO-TRI-54000,2024-06-25,2027-12-22,Standard Class,115945,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
3382,US-2022-119312-CHO-MIL-31000,2024-10-02,2028-03-29,Second Class,119312,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,64.92307692307692,2024,10,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4023,US-2022-141593-CHO-TRI-54000,2024-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,12,4,Saturday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4029,US-2022-141593-CHO-MIL-31000,2024-12-14,2028-06-07,Second Class,141593,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,12,4,Saturday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4417,US-2023-169663-CHO-TRI-54000,2025-03-10,2028-09-02,First Class,169663,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,3,1,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
1258,US-2021-146969-CHO-TRI-54000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,9,3,Sunday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4976,US-2023-113243-CHO-TRI-54000,2025-06-10,2028-12-05,Standard Class,113243,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
4977,US-2023-113243-CHO-TRI-54000,2025-06-10,2028-12-05,Standard Class,113243,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6078,US-2023-144218-CHO-TRI-54000,2025-10-31,2029-04-26,Standard Class,144218,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2025,10,4,Friday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
6792,US-2023-163258-CHO-MIL-31000,2025-12-29,2029-06-24,Standard Class,163258,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True,3465.43,2838.97,81.92258969305396,Lot's O' Nuts
